unique_identify	-logAffi
CHEMBL1075152_4mqu_CHEMBL3237982	6.42712839779952
CHEMBL1075152_4mqu_CHEMBL3238307	7.886056647693163
CHEMBL1075152_4mro_CHEMBL3237987	8.301029995663981
CHEMBL1075152_4msu_CHEMBL3113992	6.619788758288394
CHEMBL1075152_4msu_CHEMBL3127343	5.995678626217358
CHEMBL1075152_4msu_CHEMBL3127353	5.0385789059335515
CHEMBL1075152_4msu_CHEMBL3127354	6.522878745280337
CHEMBL1075152_4msu_CHEMBL3127355	5.498940737782249
CHEMBL1075152_4msu_CHEMBL3127356	5.3788237182249645
CHEMBL1075152_4msu_CHEMBL3127357	5.841637507904751
CHEMBL1075152_4msu_CHEMBL3127358	5.272458742971444
CHEMBL1075152_4ohk_CHEMBL3237988	5.962573502059376
CHEMBL1075152_4ohk_CHEMBL3237989	5.512861624522813
CHEMBL1075152_4ohk_CHEMBL3238300	6.59176003468815
CHEMBL1075152_4ohk_CHEMBL3238313	7.886056647693163
CHEMBL1075152_4ohk_CHEMBL3238314	7.154901959985743
CHEMBL1075152_4ohm_CHEMBL3114185	8.397940008672037
CHEMBL1075152_4ohm_CHEMBL3237979	5.978810700930062
CHEMBL1075152_4ohm_CHEMBL3238306	7.7447274948966935
CHEMBL1075152_4ohm_CHEMBL3238308	7.886056647693163
CHEMBL1075152_4ohm_CHEMBL3238309	8.0
CHEMBL1075152_4ohm_CHEMBL3238310	8.0
CHEMBL1075152_4ohm_CHEMBL3238312	7.619788758288394
CHEMBL1075152_4oho_CHEMBL3237978	4.6020599913279625
CHEMBL1075152_4oho_CHEMBL3237981	8.221848749616356
CHEMBL1075152_4oho_CHEMBL3237983	7.327902142064283
CHEMBL1075152_4oho_CHEMBL3237986	8.221848749616356
CHEMBL1075152_4oho_CHEMBL3237990	5.473660722610156
CHEMBL1075152_4oho_CHEMBL3237991	6.396855627379818
CHEMBL1075152_4oho_CHEMBL3237992	7.214670164989233
CHEMBL1075152_4oho_CHEMBL3237993	7.455931955649724
CHEMBL1075152_4oho_CHEMBL3237994	6.995678626217358
CHEMBL1075152_4oho_CHEMBL3238296	6.628932137728263
CHEMBL1075152_4oho_CHEMBL3238297	6.494850021680094
CHEMBL1075152_4oho_CHEMBL3238298	5.795880017344075
CHEMBL1075152_4oho_CHEMBL3238299	6.508638306165727
CHEMBL1075152_4oho_CHEMBL3238301	7.346787486224656
CHEMBL1075152_4oho_CHEMBL3238302	6.739928612014925
CHEMBL1075152_4oho_CHEMBL3238303	7.769551078621726
CHEMBL1075152_4oho_CHEMBL3238304	6.575118363368933
CHEMBL1075152_4oho_CHEMBL3238311	7.167491087293763
CHEMBL1075152_4ohp_CHEMBL3237980	7.552841968657781
CHEMBL1075152_4ohp_CHEMBL3237984	7.552841968657781
CHEMBL1075152_4ohp_CHEMBL3237985	7.795880017344075
CHEMBL1075152_4ohp_CHEMBL3238305	7.161150909262744
CHEMBL1075159_5vfd_CHEMBL4298137	6.163783949064429
CHEMBL1075165_4ph4_CHEMBL3780029	7.642835120127383
CHEMBL1075165_4ph4_CHEMBL3780077	5.468521082957745
CHEMBL1075165_4ph4_CHEMBL3780339	7.070581074285707
CHEMBL1075165_4ph4_CHEMBL3780762	6.594212497064703
CHEMBL1075165_4ph4_CHEMBL3780864	6.3872161432802645
CHEMBL1075165_4ph4_CHEMBL3780896	6.5376020021010435
CHEMBL1075165_4ph4_CHEMBL3781020	6.579633382694096
CHEMBL1075165_4ph4_CHEMBL3781076	5.200659450546418
CHEMBL1075165_4ph4_CHEMBL3781236	6.920818753952375
CHEMBL1075165_4ph4_CHEMBL3781415	7.832773124424534
CHEMBL1075165_4ph4_CHEMBL3781466	7.712984366136141
CHEMBL1075165_4ph4_CHEMBL3781615	7.119186407719209
CHEMBL1075165_4ph4_CHEMBL3781634	7.040958607678906
CHEMBL1075165_4ph4_CHEMBL3781916	6.958607314841775
CHEMBL1075165_4ph4_CHEMBL3781926	7.455931955649724
CHEMBL1075165_4ph4_CHEMBL3781964	6.3979400086720375
CHEMBL1075165_4ph4_CHEMBL3782016	6.886056647693163
CHEMBL1075165_4ph4_CHEMBL3913746	7.360623199523586
CHEMBL1075165_4uwf_CHEMBL4470174	8.154901959985743
CHEMBL1075165_4uwf_CHEMBL4536855	8.154901959985743
CHEMBL1075165_4uwh_CHEMBL3622372	8.920818753952375
CHEMBL1075165_4uwh_CHEMBL4517404	8.698970004336019
CHEMBL1075165_4uwh_CHEMBL4536755	8.522878745280337
CHEMBL1075165_4uwh_CHEMBL4586628	7.892578075976151
CHEMBL1075179_3djo_CHEMBL447360	4.38933983691012
CHEMBL1075179_3djo_CHEMBL460741	4.199282921717615
CHEMBL1075179_3djq_CHEMBL307679	2.8074604226852813
CHEMBL1075179_3djv_CHEMBL130266	2.9803022690198078
CHEMBL1075179_3djv_CHEMBL258728	4.554395796726403
CHEMBL1075181_4en4_CHEMBL3244684	4.647817481888637
CHEMBL1075181_4en4_CHEMBL3244690	4.166852888087215
CHEMBL1075181_4en4_CHEMBL3245268	3.9788107009300617
CHEMBL1075181_4en4_CHEMBL3275146	3.9030899869919438
CHEMBL1075256_1wm1_CHEMBL403772	6.301029995663981
CHEMBL1075317_2h9n_CHEMBL1085865	7.698970004336019
CHEMBL1075317_2h9n_CHEMBL1086531	6.795880017344075
CHEMBL1075317_3emh_CHEMBL1086453	7.522878745280337
CHEMBL1075317_3emh_CHEMBL1086454	7.045757490560675
CHEMBL1075317_3psl_CHEMBL1085605	4.568636235841013
CHEMBL1075317_3uvo_CHEMBL1084623	5.795880017344075
CHEMBL1075317_4es0_CHEMBL1084621	6.823908740944319
CHEMBL1075317_4es0_CHEMBL1085604	7.096910013008056
CHEMBL1075317_4es0_CHEMBL1085864	4.5638373529592435
CHEMBL1075317_4es0_CHEMBL1086083	5.494850021680094
CHEMBL1075317_4es0_CHEMBL1086455	6.920818753952375
CHEMBL1075317_4gm8_CHEMBL3799591	8.537602002101044
CHEMBL1075317_4gm8_CHEMBL3883592	8.619788758288394
CHEMBL1075317_4gm8_CHEMBL3957384	8.346787486224656
CHEMBL1075317_5vfc_CHEMBL3798088	9.045757490560675
CHEMBL1075317_6dar_CHEMBL4276691	5.8996294548824375
CHEMBL1075317_6dar_CHEMBL4276791	6.732828271596986
CHEMBL1075317_6dar_CHEMBL4276998	5.407823242604133
CHEMBL1075317_6dar_CHEMBL4277278	5.142064735280571
CHEMBL1075317_6dar_CHEMBL4278066	4.7544873321858505
CHEMBL1075317_6dar_CHEMBL4278618	7.371611069949688
CHEMBL1075317_6dar_CHEMBL4278737	6.1771783546968955
CHEMBL1075317_6dar_CHEMBL4280115	5.835647144215563
CHEMBL1075317_6dar_CHEMBL4280428	7.022276394711152
CHEMBL1075317_6dar_CHEMBL4281521	5.585026652029182
CHEMBL1075317_6dar_CHEMBL4283339	7.539102157243452
CHEMBL1075317_6dar_CHEMBL4283374	8.452225294612177
CHEMBL1075317_6dar_CHEMBL4283572	6.0343280287798935
CHEMBL1075317_6dar_CHEMBL4284629	6.318758762624412
CHEMBL1075317_6dar_CHEMBL4284733	6.978810700930062
CHEMBL1075317_6dar_CHEMBL4284948	6.735182176990463
CHEMBL1075317_6dar_CHEMBL4285902	7.118615343229427
CHEMBL1075317_6dar_CHEMBL4286527	7.559090917934782
CHEMBL1075317_6dar_CHEMBL4286932	6.298432014944073
CHEMBL1075317_6dar_CHEMBL4287245	5.860120913598763
CHEMBL1075317_6dar_CHEMBL4288010	6.8297382846050425
CHEMBL1075317_6dar_CHEMBL4288332	6.161150909262744
CHEMBL1075317_6dar_CHEMBL4288521	7.882728704344236
CHEMBL1075317_6dar_CHEMBL4288724	6.928117992693875
CHEMBL1075317_6dar_CHEMBL4289405	5.122628654130226
CHEMBL1075317_6dar_CHEMBL4291414	6.325138859262188
CHEMBL1075317_6dar_CHEMBL4292147	5.504455662453552
CHEMBL1075317_6dar_CHEMBL4294133	7.642065152999546
CHEMBL1075317_6dar_CHEMBL4294825	6.6595558851598815
CHEMBL1075317_6dar_CHEMBL4295183	5.384049948343599
CHEMBL1075317_6das_CHEMBL4279907	8.587722320943946
CHEMBL1075317_6das_CHEMBL4284408	6.963173811723367
CHEMBL1075317_6das_CHEMBL4287817	8.191773796541547
CHEMBL1075317_6das_CHEMBL4291223	7.785156151952302
CHEMBL1075317_6das_CHEMBL4291641	9.044793462458058
CHEMBL1075317_6das_CHEMBL4294174	7.800294678616552
CHEMBL1075320_3mlb_CHEMBL1084867	4.840968332518619
CHEMBL1075323_4nh9_CHEMBL3104858	6.425968732272281
CHEMBL1075323_4nh9_CHEMBL3104860	5.576754126063192
CHEMBL1075323_4nh9_CHEMBL3235333	5.356547323513812
CHEMBL1075323_4nh9_CHEMBL3235334	5.958607314841775
CHEMBL1075323_4nh9_CHEMBL3235335	6.236572006437063
CHEMBL1075323_4nh9_CHEMBL3235336	5.552841968657781
CHEMBL1075323_4nh9_CHEMBL3235338	6.376750709602099
CHEMBL1075323_4nh9_CHEMBL3235339	5.494850021680094
CHEMBL1075323_4nh9_CHEMBL3235341	5.431798275933005
CHEMBL1075323_4nh9_CHEMBL3235342	6.2076083105017466
CHEMBL1075323_4nh9_CHEMBL3235343	5.5376020021010435
CHEMBL1075323_4nh9_CHEMBL3235344	6.075720713938118
CHEMBL1163101_4u6r_CHEMBL3355993	7.853871964321762
CHEMBL1163101_4u6r_CHEMBL3355999	7.958607314841775
CHEMBL1163101_4u6r_CHEMBL3356000	7.366531544420414
CHEMBL1163101_4u6r_CHEMBL3356001	8.193820026016112
CHEMBL1163101_4u6r_CHEMBL3356002	8.292429823902063
CHEMBL1163101_4u6r_CHEMBL3356003	7.853871964321762
CHEMBL1163101_4u6r_CHEMBL3356004	7.346787486224656
CHEMBL1163101_4u6r_CHEMBL3356005	7.267606240177032
CHEMBL1163101_4u6r_CHEMBL3356006	7.920818753952375
CHEMBL1163101_4u6r_CHEMBL3356007	7.853871964321762
CHEMBL1163101_4u6r_CHEMBL3356008	7.657577319177793
CHEMBL1163101_4u6r_CHEMBL3356009	7.886056647693163
CHEMBL1163101_4u6r_CHEMBL3356010	7.508638306165727
CHEMBL1163101_4yzc_CHEMBL388978	7.6777807052660805
CHEMBL1163101_4yzc_CHEMBL603469	8.244125144327509
CHEMBL1163101_4yzc_CHEMBL608533	5.638272163982407
CHEMBL1163101_4z7h_CHEMBL4554474	6.294830749544635
CHEMBL1163125_2yel_CHEMBL2430870	5.800000874803203
CHEMBL1163125_2yel_CHEMBL2430871	6.0999990348465305
CHEMBL1163125_2yel_CHEMBL2430890	5.899998417198648
CHEMBL1163125_2yem_CHEMBL1738926	7.619788758288394
CHEMBL1163125_2yem_CHEMBL2153434	7.721246399047171
CHEMBL1163125_2yem_CHEMBL2430869	6.299997602857746
CHEMBL1163125_2yem_CHEMBL2430872	4.0
CHEMBL1163125_2yem_CHEMBL2430873	6.399996913372259
CHEMBL1163125_2yem_CHEMBL2430874	6.0999990348465305
CHEMBL1163125_2yem_CHEMBL2430884	4.70000006855703
CHEMBL1163125_2yem_CHEMBL2430885	5.40000018605658
CHEMBL1163125_2yem_CHEMBL2430886	5.899998417198648
CHEMBL1163125_2yem_CHEMBL2430887	5.200000237109354
CHEMBL1163125_2yem_CHEMBL2430889	5.499999678657065
CHEMBL1163125_2yem_CHEMBL2430891	5.800000874803203
CHEMBL1163125_2yem_CHEMBL2430893	5.300000202445418
CHEMBL1163125_2yem_CHEMBL2430894	6.0
CHEMBL1163125_2yem_CHEMBL2430895	5.899998417198648
CHEMBL1163125_2yem_CHEMBL2430896	5.899998417198648
CHEMBL1163125_2yem_CHEMBL661	5.609064892896621
CHEMBL1163125_3mxf_CHEMBL3895096	9.039104757170907
CHEMBL1163125_3mxf_CHEMBL4075291	7.522878745280337
CHEMBL1163125_3mxf_CHEMBL4127310	7.0
CHEMBL1163125_3p5o_CHEMBL1232461	7.2580609222708015
CHEMBL1163125_3p5o_CHEMBL1958347	7.301029995663981
CHEMBL1163125_3p5o_CHEMBL2430875	6.299997602857746
CHEMBL1163125_3p5o_CHEMBL2430876	6.399996913372259
CHEMBL1163125_3p5o_CHEMBL2430877	6.399996913372259
CHEMBL1163125_3p5o_CHEMBL2430878	6.299997602857746
CHEMBL1163125_3p5o_CHEMBL2430879	6.299997602857746
CHEMBL1163125_3p5o_CHEMBL2430880	5.899998417198648
CHEMBL1163125_3p5o_CHEMBL2430892	6.299997602857746
CHEMBL1163125_3p5o_CHEMBL4540207	7.698970004336019
CHEMBL1163125_3u5j_CHEMBL2430888	5.200000237109354
CHEMBL1163125_3u5l_CHEMBL1958337	6.1938200260161125
CHEMBL1163125_3zyu_CHEMBL2017285	6.399996913372259
CHEMBL1163125_3zyu_CHEMBL2017286	6.0
CHEMBL1163125_3zyu_CHEMBL2017288	6.599997654072044
CHEMBL1163125_3zyu_CHEMBL2017289	5.899998417198648
CHEMBL1163125_3zyu_CHEMBL2017291	6.9724638087752915
CHEMBL1163125_3zyu_CHEMBL2181820	5.40000018605658
CHEMBL1163125_3zyu_CHEMBL2436012	7.0
CHEMBL1163125_3zyu_CHEMBL4065777	7.853871964321762
CHEMBL1163125_3zyu_CHEMBL4072227	7.6777807052660805
CHEMBL1163125_3zyu_CHEMBL4099187	8.0
CHEMBL1163125_3zyu_CHEMBL4440097	8.0
CHEMBL1163125_3zyu_CHEMBL4440534	8.0
CHEMBL1163125_3zyu_CHEMBL4532109	6.499996931948306
CHEMBL1163125_3zyu_CHEMBL4543743	8.0
CHEMBL1163125_4bjx_CHEMBL3353993	5.200000237109354
CHEMBL1163125_4bw1_CHEMBL2017264	5.100000128334196
CHEMBL1163125_4bw1_CHEMBL2017273	6.199998172182031
CHEMBL1163125_4bw1_CHEMBL2181818	5.899998417198648
CHEMBL1163125_4bw2_CHEMBL2017269	5.899998417198648
CHEMBL1163125_4bw3_CHEMBL2017281	6.0999990348465305
CHEMBL1163125_4bw4_CHEMBL2017282	5.899998417198648
CHEMBL1163125_4bw4_CHEMBL2017283	6.299997602857746
CHEMBL1163125_4c66_CHEMBL3900452	8.918320917592979
CHEMBL1163125_4c66_CHEMBL3908687	7.300379529153772
CHEMBL1163125_4c66_CHEMBL3953629	6.921543181946707
CHEMBL1163125_4cfl_CHEMBL1363184	5.043351420794797
CHEMBL1163125_4cl9_CHEMBL2177300	7.9974097437481095
CHEMBL1163125_4cl9_CHEMBL3352833	6.299997602857746
CHEMBL1163125_4cl9_CHEMBL3353989	6.299997602857746
CHEMBL1163125_4cl9_CHEMBL3353996	6.199998172182031
CHEMBL1163125_4cl9_CHEMBL3353997	6.499996931948306
CHEMBL1163125_4cl9_CHEMBL3353999	6.399997913127038
CHEMBL1163125_4cl9_CHEMBL3354003	6.299997602857746
CHEMBL1163125_4cl9_CHEMBL3354004	6.199998172182031
CHEMBL1163125_4cl9_CHEMBL3354006	6.0999990348465305
CHEMBL1163125_4cl9_CHEMBL3354008	6.299997602857746
CHEMBL1163125_4clb_CHEMBL3220922	7.2441251443275085
CHEMBL1163125_4clb_CHEMBL3220923	6.5376020021010435
CHEMBL1163125_4clb_CHEMBL3220924	6.443697499232712
CHEMBL1163125_4clb_CHEMBL3220926	6.552841968657781
CHEMBL1163125_4clb_CHEMBL3353986	5.899998417198648
CHEMBL1163125_4clb_CHEMBL3353987	6.0
CHEMBL1163125_4clb_CHEMBL3353991	6.0999990348465305
CHEMBL1163125_4clb_CHEMBL3353998	6.199998172182031
CHEMBL1163125_4clb_CHEMBL3354001	6.0
CHEMBL1163125_4clb_CHEMBL3354002	6.0
CHEMBL1163125_4clb_CHEMBL3354005	6.0
CHEMBL1163125_4clb_CHEMBL3354007	6.0
CHEMBL1163125_4e96_CHEMBL2179378	6.055517327849832
CHEMBL1163125_4e96_CHEMBL2179379	6.055517327849832
CHEMBL1163125_4e96_CHEMBL2179380	5.638272163982407
CHEMBL1163125_4e96_CHEMBL2179385	6.7447274948966935
CHEMBL1163125_4e96_CHEMBL2179386	6.657577319177793
CHEMBL1163125_4e96_CHEMBL2179387	6.866461091629782
CHEMBL1163125_4e96_CHEMBL2179388	6.443697499232712
CHEMBL1163125_4e96_CHEMBL2179389	6.4089353929735005
CHEMBL1163125_4e96_CHEMBL2179390	6.327902142064283
CHEMBL1163125_4e96_CHEMBL2179391	6.136677139879544
CHEMBL1163125_4f3i_CHEMBL3581647	8.00436480540245
CHEMBL1163125_4f3i_CHEMBL3932024	9.014663181703522
CHEMBL1163125_4f3i_CHEMBL3941687	7.892790030352131
CHEMBL1163125_4f3i_CHEMBL4098784	8.886056647693163
CHEMBL1163125_4f3i_CHEMBL4436481	6.279014255846261
CHEMBL1163125_4hbv_CHEMBL1230189	4.550210115624196
CHEMBL1163125_4hbv_CHEMBL2179381	4.638272163982407
CHEMBL1163125_4hbx_CHEMBL1950957	4.522878745280337
CHEMBL1163125_4hbx_CHEMBL2179382	5.318758762624412
CHEMBL1163125_4hbx_CHEMBL2179383	5.721246399047171
CHEMBL1163125_4hby_CHEMBL2179384	5.356547323513812
CHEMBL1163125_4hxl_CHEMBL2349349	5.3872161432802645
CHEMBL1163125_4hxm_CHEMBL2349355	5.585026652029182
CHEMBL1163125_4hxm_CHEMBL2349356	5.455931955649724
CHEMBL1163125_4hxm_CHEMBL2349357	5.585026652029182
CHEMBL1163125_4hxm_CHEMBL2349358	5.619788758288394
CHEMBL1163125_4hxm_CHEMBL2349359	5.6020599913279625
CHEMBL1163125_4hxm_CHEMBL2349363	6.2441251443275085
CHEMBL1163125_4hxr_CHEMBL2349346	5.356547323513812
CHEMBL1163125_4hxr_CHEMBL2349350	5.431798275933005
CHEMBL1163125_4hxr_CHEMBL2349351	5.0
CHEMBL1163125_4hxr_CHEMBL2349354	5.481486060122113
CHEMBL1163125_4hxr_CHEMBL2349361	6.638272163982407
CHEMBL1163125_4hxr_CHEMBL2349362	5.657577319177793
CHEMBL1163125_4hxr_CHEMBL2349462	6.102372908709558
CHEMBL1163125_4j0r_CHEMBL2331593	5.866461091629782
CHEMBL1163125_4j0r_CHEMBL2335143	6.361510743045363
CHEMBL1163125_4j0r_CHEMBL2335145	5.931814138253839
CHEMBL1163125_4j0r_CHEMBL2335146	6.2644011003018205
CHEMBL1163125_4j0r_CHEMBL2335149	5.769551078621726
CHEMBL1163125_4j0r_CHEMBL2335151	5.823908740944319
CHEMBL1163125_4j0r_CHEMBL2335152	6.1938200260161125
CHEMBL1163125_4j0r_CHEMBL2335154	6.4089353929735005
CHEMBL1163125_4j0r_CHEMBL3819533	6.113509274827518
CHEMBL1163125_4j0r_CHEMBL4126698	6.307696877091684
CHEMBL1163125_4j0r_CHEMBL4126900	5.959303300184228
CHEMBL1163125_4j0r_CHEMBL4127775	6.519275214270272
CHEMBL1163125_4j0r_CHEMBL4128201	5.329877139055893
CHEMBL1163125_4j0r_CHEMBL4128749	6.219481381521149
CHEMBL1163125_4j0r_CHEMBL4129017	6.23142341494464
CHEMBL1163125_4j0r_CHEMBL4129106	5.648908851381046
CHEMBL1163125_4j0r_CHEMBL4129171	6.607303046740334
CHEMBL1163125_4j0r_CHEMBL4129966	5.848855450347402
CHEMBL1163125_4j0s_CHEMBL1828982	5.013228265733755
CHEMBL1163125_4j0s_CHEMBL1828983	5.113509274827518
CHEMBL1163125_4j0s_CHEMBL1828984	4.29073003902417
CHEMBL1163125_4j0s_CHEMBL1828986	5.318758762624412
CHEMBL1163125_4j0s_CHEMBL2335144	5.860120913598763
CHEMBL1163125_4j0s_CHEMBL2335147	6.443697499232712
CHEMBL1163125_4j0s_CHEMBL2335148	5.4089353929735005
CHEMBL1163125_4j0s_CHEMBL2335150	5.585026652029182
CHEMBL1163125_4j0s_CHEMBL2335153	6.430310256811582
CHEMBL1163125_4j0s_CHEMBL3356131	4.995678626217358
CHEMBL1163125_4j0s_CHEMBL3818389	5.826813731587726
CHEMBL1163125_4j0s_CHEMBL3818939	5.860120913598763
CHEMBL1163125_4j0s_CHEMBL4125731	6.529354823361157
CHEMBL1163125_4j0s_CHEMBL4126542	6.421828980102584
CHEMBL1163125_4j0s_CHEMBL4126957	6.32028609357933
CHEMBL1163125_4j0s_CHEMBL4128199	6.199984406468948
CHEMBL1163125_4j0s_CHEMBL4128310	6.0222846837585
CHEMBL1163125_4j0s_CHEMBL4129683	6.0723434537456376
CHEMBL1163125_4j0s_CHEMBL4130114	6.100362923764463
CHEMBL1163125_4j0s_CHEMBL4130228	6.569320925844654
CHEMBL1163125_4j3i_CHEMBL4064933	6.396855627379818
CHEMBL1163125_4j3i_CHEMBL4079901	6.647817481888637
CHEMBL1163125_4j3i_CHEMBL4444781	7.679853713888946
CHEMBL1163125_4j3i_CHEMBL4462036	7.269217724333611
CHEMBL1163125_4j3i_CHEMBL4466553	6.81725600755455
CHEMBL1163125_4j3i_CHEMBL4468264	7.1487416512809245
CHEMBL1163125_4j3i_CHEMBL4555828	5.520479303839453
CHEMBL1163125_4men_CHEMBL2436005	4.619788758288394
CHEMBL1163125_4men_CHEMBL2436006	4.180456064458132
CHEMBL1163125_4men_CHEMBL2436007	4.130768280269024
CHEMBL1163125_4men_CHEMBL2436008	4.552841968657781
CHEMBL1163125_4mr4_CHEMBL2393130	6.238582343169735
CHEMBL1163125_4mr4_CHEMBL4460353	7.402304814074488
CHEMBL1163125_4mr4_CHEMBL4473057	8.013228265733755
CHEMBL1163125_4mr4_CHEMBL4476085	7.560667306169737
CHEMBL1163125_4nuc_CHEMBL3086878	5.329755138359403
CHEMBL1163125_4nuc_CHEMBL3086879	5.5482379677643685
CHEMBL1163125_4nuc_CHEMBL3086880	5.138987587346031
CHEMBL1163125_4nuc_CHEMBL3086881	5.825769682090238
CHEMBL1163125_4nuc_CHEMBL3086882	5.095073743904603
CHEMBL1163125_4nuc_CHEMBL3086883	6.468521082957745
CHEMBL1163125_4nuc_CHEMBL3086884	6.819988880942282
CHEMBL1163125_4nuc_CHEMBL3086885	6.769551078621726
